campus,dept_group,dept_group_detail,dept_name,roster_id,job_title,job_family,full_time_pct,total,empl_record
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30110 -- CLAS-Psychology,CLAS-Psychology,R25-1000255,LECTURER,Other Faculty,20,"$2,250.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30110 -- CLAS-Psychology,CLAS-Psychology,R25-1000281,LECTURER,Other Faculty,20,"$2,250.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30110 -- CLAS-Psychology,CLAS-Psychology,R25-1000289,LECTURER,Other Faculty,20,"$2,250.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30093 -- CLAS-Biology,CLAS-Biology,R25-1000530,ADMIN ASSISTANT III,Class Staff-Admin Support,100,"$50,856.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30160 -- CLAS-Health&BehavioralSciences,CLAS-Health&BehavioralSciences,R25-1000654,TEMPORARY (ALTERNATE FUNDING),US-Auxilliary Funding (CS),37.5,"$14,672.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30160 -- CLAS-Health&BehavioralSciences,CLAS-Health&BehavioralSciences,R25-1000673,TEMPORARY (ALTERNATE FUNDING),US-Auxilliary Funding (CS),37.5,"$22,620.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-HWAS Dean of Students,R25-1000749,STUDENT SERVICES PROFESSIONAL,Univ Staff - Student Services,100,"$57,000.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30077 -- CEDC-Computer SC & Engineering,CEDC-Computer SC & Engineering,R25-1001079,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$57,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30106 -- CLAS-Mathematics,CLAS-Mathematics,R25-1001101,LECTURER,Other Faculty,22.5,"$3,611.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1001232,LECTURER,Other Faculty,45,"$8,488.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,AVCSETLS-OIA Int'l Educatn,R25-1001261,ACADEMIC SERVICES PROGRAM MGR,Univ Staff - Academic Services,100,"$70,763.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30106 -- CLAS-Mathematics,CLAS-Mathematics,R25-1001270,ADMIN ASSISTANT III,Class Staff-Admin Support,100,"$53,712.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-Stud Success&Learn Supt,R25-1001358,EXECUTIVE ASSISTANT,Univ Staff- Prof. Support Sr,100,"$70,000.00",0
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM VC Comm Denver,R25-1001383,COMMUNICATION PRGM DIR,Univ Staff - Communication,100,"$91,000.00",0
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM VC Comm Denver,R25-1001549,COMMUNICATION PROFESSIONAL,Univ Staff - Communication,100,"$66,000.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30116 -- CAP-Admin & Instruction Svcs,CAP-Admin & Instruction Svcs,R25-1001607,LECTURER,Other Faculty,22.5,"$5,730.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30074 -- CEDC-Electrical Engineering,CEDC-Electrical Engineering,R25-1001781,VISITING RESEARCHER,Research Faculty,87.5,"$36,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30093 -- CLAS-Biology,CLAS-Biology,R25-1001941,POST-DOCTORAL FELLOW,Other Faculty,100,"$62,232.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1002672,LECTURER,Other Faculty,45,"$8,488.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30120 -- CAM-Visual Arts,CAM-Visual Arts,R25-1002677,LECTURER,Other Faculty,22.5,"$15,759.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30120 -- CAM-Visual Arts,CAM-Visual Arts,R25-1002753,LECTURER,Other Faculty,22.5,"$15,759.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-HWAS Stdnt&CommCounslng,R25-1002817,HEALTH CARE PROFESSIONAL,Univ Staff - Healthcare,100,"$70,000.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1002829,LECTURER,Other Faculty,22.5,"$5,535.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1002834,LECTURER,Other Faculty,45,"$10,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1002839,LECTURER,Other Faculty,22.5,"$5,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1002841,LECTURER,Other Faculty,22.5,"$5,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1002844,LECTURER,Other Faculty,45,"$10,000.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0011 -- D-AVCFA-Faculty Affairs,AVCASA-FAUE FacAffrs/UG Enrich,R25-1002845,BUSINESS SERVICES PROFESSIONAL,Univ Staff - Business Services,50,"$33,000.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCSESS Fin Aid Ops,R25-1002848,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$51,000.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30214 -- CEDC-Bioengineering,CEDC-Bioengineering,R25-1002850,POST-DOCTORAL FELLOW,Other Faculty,100,"$61,008.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30116 -- CAP-Admin & Instruction Svcs,CAP-Admin & Instruction Svcs,R25-1003017,LECTURER,Other Faculty,22.5,"$5,730.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30178 -- CAP-Landscape Arch Dept,CAP-Landscape Arch Dept,R25-1003030,LECTURER,Other Faculty,22.5,"$5,730.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1003033,LECTURER,Other Faculty,45,"$8,488.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1003059,LECTURER,Other Faculty,22.5,"$5,535.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0026 -- D-LIB LIBRARY,LIB LIBRARY,R25-1003088,ACADEMIC SERVICES DIRECTOR,Univ Staff - Academic Services,100,"$164,862.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30094 -- CLAS-Chemistry,CLAS-Chemistry,R25-1003119,LECTURER,Other Faculty,22.5,"$5,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30094 -- CLAS-Chemistry,CLAS-Chemistry,R25-1003120,LECTURER,Other Faculty,45,"$10,000.00",0
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM VC Comm Denver,R25-1003252,EXTERNAL RELATIONS PROGRAM MGR,Univ Staff- External Relations,100,"$79,967.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1003273,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$84,000.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30177 -- CAP-Urban & Regional Planning,CAP-Urban & Regional Planning,R25-1003283,LECTURER,Other Faculty,22.5,"$4,244.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30177 -- CAP-Urban & Regional Planning,CAP-Urban & Regional Planning,R25-1003299,LECTURER,Other Faculty,22.5,"$4,244.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30177 -- CAP-Urban & Regional Planning,CAP-Urban & Regional Planning,R25-1003302,LECTURER,Other Faculty,22.5,"$5,730.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1003360,ASSISTANT PROFESSOR,Regular Faculty,100,"$85,000.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1003361,ASSISTANT TEACHING PROFESSOR,Regular Faculty,100,"$84,000.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30074 -- CEDC-Electrical Engineering,CEDC-Electrical Engineering,R25-1003403,POST-DOCTORAL FELLOW,Other Faculty,100,"$78,000.00",0
CU Denver,D0015 -- D-SEHD-SCHOOL OF EDUC&HUMANDEV,30062 -- SEHD DEAN,SEHD DEAN,R25-1003467,LECTURER,Other Faculty,22.5,"$5,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30096 -- CLAS-Economics,CLAS-Economics,R25-1003513,POST-DOCTORAL FELLOW,Other Faculty,100,"$82,424.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1003515,LECTURER,Other Faculty,22.5,"$5,535.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCSESS Fin Aid Ops,R25-1003516,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$51,000.00",0
CU Denver,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0106 -- U-ADM AF Senior VC - Denver,ADM-AFSVC Admin/Finance-Denver,R25-1003538,BUSINESS SERVICES PROGRAM MGR,Univ Staff - Business Services,100,"$92,000.00",0
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM VC Comm Denver,R25-1003539,COMMUNICATION PROFESSIONAL,Univ Staff - Communication,100,"$58,500.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1003554,LECTURER,Other Faculty,22.5,"$5,535.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1003579,STUDENT SERVICES MANAGER,Univ Staff - Student Services,100,"$70,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30109 -- CLAS-Political Science,CLAS-Political Science,R25-1003609,LECTURER,Other Faculty,22.5,"$5,200.00",0
CU Denver,D0017 -- D-SPA-DEAN OF PUBLIC AFFAIRS,30081 -- SPA - OTHER,SPA - OTHER,R25-1003647,LECTURER,Other Faculty,22.5,"$15,034.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCSESS Fin Aid Ops,R25-1003687,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$51,000.00",0
CU Denver,D0017 -- D-SPA-DEAN OF PUBLIC AFFAIRS,30081 -- SPA - OTHER,SPA - OTHER,R25-1003742,LECTURER,Other Faculty,22.5,"$15,034.00",0
CU Denver,D0017 -- D-SPA-DEAN OF PUBLIC AFFAIRS,30081 -- SPA - OTHER,SPA - OTHER,R25-1003743,LECTURER,Other Faculty,22.5,"$15,034.00",0
CU Denver,D0017 -- D-SPA-DEAN OF PUBLIC AFFAIRS,30081 -- SPA - OTHER,SPA - OTHER,R25-1003848,LECTURER,Other Faculty,22.5,"$15,034.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1003860,LECTURER,Other Faculty,22.5,"$7,500.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1003863,LECTURER,Other Faculty,45,"$12,000.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,AVCSETLS-OIA Int'l Educatn,R25-1003949,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$51,500.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1003991,INSTRUCTOR,Regular Faculty,90,"$43,090.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30106 -- CLAS-Mathematics,CLAS-Mathematics,R25-1004033,LECTURER,Other Faculty,52.5,"$11,667.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30095 -- CLAS-Communication,CLAS-Communication,R25-1004048,TEMPORARY (ALTERNATE FUNDING),US-Auxilliary Funding (CS),30,"$15,600.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30121 -- CAM-Music & Entertainment,CAM-Music & Entertainment,R25-1004095,LECTURER,Other Faculty,22.5,"$4,682.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1004106,LECTURER,Other Faculty,22.5,"$11,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30109 -- CLAS-Political Science,CLAS-Political Science,R25-1004137,LECTURER,Other Faculty,22.5,"$5,200.00",0
CU Denver,D0015 -- D-SEHD-SCHOOL OF EDUC&HUMANDEV,30062 -- SEHD DEAN,SEHD DEAN,R25-1004161,ADMIN ASSISTANT I,US-Auxilliary Funding (CS),100,"$49,472.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30262 -- CEDC-Bioengineering ATP,CEDC-Bioengineering ATP,R25-1004167,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$62,000.00",0
CU Denver,D0017 -- D-SPA-DEAN OF PUBLIC AFFAIRS,30081 -- SPA - OTHER,SPA - OTHER,R25-1004253,ACADEMIC SERVICES PROGRAM MGR,Univ Staff - Academic Services,100,"$68,200.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1004278,LECTURER,Other Faculty,45,"$4,935.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30121 -- CAM-Music & Entertainment,CAM-Music & Entertainment,R25-1004284,LECTURER,Other Faculty,22.5,"$15,759.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30110 -- CLAS-Psychology,CLAS-Psychology,R25-1004287,ASSISTANT PROFESSOR,Regular Faculty,100,"$82,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30110 -- CLAS-Psychology,CLAS-Psychology,R25-1004288,TEMPORARY RESEARCHER,Research Faculty,2.5,$978.00,0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1004317,LECTURER,Other Faculty,11.25,"$4,244.00",0
CU Denver,D0019 -- D-CAP-DEAN-ARCHITECTURE & PLAN,30114 -- CAP-Architecture Department,CAP-Architecture Department,R25-1004318,LECTURER,Other Faculty,11.25,"$4,244.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30093 -- CLAS-Biology,CLAS-Biology,R25-1004351,TEMPORARY RESEARCHER,Research Faculty,50,"$23,920.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,AVCSCE-ExperientlLrngCtr,R25-1004386,STUDENT SERVICES PRGM MANAGER,Univ Staff - Student Services,100,"$69,000.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1004420,VISITING ASSISTANT PROFESSOR,Other Faculty,100,"$175,000.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30119 -- CAM-Dean's Office,CAM-Dean's Office,R25-1004440,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$57,500.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30094 -- CLAS-Chemistry,CLAS-Chemistry,R25-1004457,TEMPORARY (ALTERNATE FUNDING),US-Auxilliary Funding (CS),37.5,"$15,600.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0010 -- D-VCASA/EVC Acad &Stdnt Affrs,VCASA/EVCASA Academic&Stdnt Af,R25-1004460,DEAN,Univ Staff - Executive,100,"$275,000.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30119 -- CAM-Dean's Office,CAM-Dean's Office,R25-1004473,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$59,000.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0010 -- D-VCASA/EVC Acad &Stdnt Affrs,VCASA/EVCASA Academic&Stdnt Af,R25-1004479,EXECUTIVE VICE CHANCELLOR,Univ Staff - Executive,100,"$385,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1004534,LECTURER,Other Faculty,45,"$4,682.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30098 -- CLAS-English,CLAS-English,R25-1004536,LECTURER,Other Faculty,32.5,"$2,772.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30121 -- CAM-Music & Entertainment,CAM-Music & Entertainment,R25-1004549,LECTURER,Other Faculty,22.5,"$15,759.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30077 -- CEDC-Computer SC & Engineering,CEDC-Computer SC & Engineering,R25-1004580,ASSISTANT PROFESSOR,Regular Faculty,100,"$108,000.00",0
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM CHAN-DEN Chancellor's Off,R25-1004617,VICE CHANCELLOR,Univ Staff - Executive,100,"$360,000.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30121 -- CAM-Music & Entertainment,CAM-Music & Entertainment,R25-1004618,LECTURER,Other Faculty,0.25,"$15,759.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1004699,BUSINESS SERVICES ASST DIR,Univ Staff - Business Services,100,"$90,000.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30121 -- CAM-Music & Entertainment,CAM-Music & Entertainment,R25-1004717,LECTURER,Other Faculty,22.5,"$4,682.00",0
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM CHAN-DEN Chancellor's Off,R25-1004764,VICE CHANCELLOR,Univ Staff - Executive,100,"$270,000.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1004766,LECTURER,Other Faculty,11.25,"$2,768.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30121 -- CAM-Music & Entertainment,CAM-Music & Entertainment,R25-1004787,LECTURER,Other Faculty,67.5,"$15,995.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCRESS Campus Housing,R25-1004800,STUDENT SERVICES SENIOR PROF,Univ Staff - Student Services,100,"$54,500.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30096 -- CLAS-Economics,CLAS-Economics,R25-1004840,INSTRUCTOR,Regular Faculty,90,"$68,090.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30120 -- CAM-Visual Arts,CAM-Visual Arts,R25-1004886,LECTURER,Other Faculty,45,"$31,518.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30120 -- CAM-Visual Arts,CAM-Visual Arts,R25-1004887,LECTURER,Other Faculty,22.5,"$15,759.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30120 -- CAM-Visual Arts,CAM-Visual Arts,R25-1004888,LECTURER,Other Faculty,45,"$31,518.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCRESS Campus Housing,R25-1004936,STUDENT SERVICES SENIOR PROF,Univ Staff - Student Services,100,"$53,500.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-HWAS Stdnt&CommCounslng,R25-1004937,HEALTH CARE SENIOR PROF,Univ Staff - Healthcare,100,"$72,500.00",0
CU Denver,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0106 -- U-ADM AF Senior VC - Denver,ADM-AFSVC Admin/Finance-Denver,R25-1004963,PUBLIC SAFETY DIRECTOR,Univ Staff - Public Safety,100,"$125,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30096 -- CLAS-Economics,CLAS-Economics,R25-1004965,SENIOR INSTRUCTOR,Regular Faculty,90,"$74,090.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30093 -- CLAS-Biology,CLAS-Biology,R25-1004998,TEMPORARY RESEARCHER,Research Faculty,75,"$31,200.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1005045,LECTURER,Other Faculty,22.5,"$10,000.00",0
CU Denver,D0014 -- D-BUS-DEAN OF BUSINESS,30055 -- Business School,Business School,R25-1005045,LECTURER,Other Faculty,22.5,"$11,000.00",1
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM VC Comm Denver,R25-1005056,COMMUNICATION PROFESSIONAL,Univ Staff - Communication,100,"$66,701.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30262 -- CEDC-Bioengineering ATP,CEDC-Bioengineering ATP,R25-1005057,ADMIN ASSISTANT III,US-Auxilliary Funding (CS),100,"$52,300.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCSEOC-Rg Rcrd/Regstr,R25-1005066,ACADEMIC SERVICES ENTRY PROF,Univ Staff - Academic Services,100,"$44,000.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-EM Admissions,R25-1005131,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$50,000.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30262 -- CEDC-Bioengineering ATP,CEDC-Bioengineering ATP,R25-1005135,ADMIN ASSISTANT III,US-Auxilliary Funding (CS),100,"$50,400.00",0
CU Denver,D0015 -- D-SEHD-SCHOOL OF EDUC&HUMANDEV,30070 -- SEHD CPE,SEHD CPE,R25-1005296,LECTURER,Other Faculty,15,"$3,333.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCRESS Campus Housing,R25-1005319,STUDENT SERVICES SENIOR PROF,Univ Staff - Student Services,100,"$53,500.00",0
CU Denver,D0020 -- D-CAM-DEAN OF ARTS & MEDIA,30122 -- CAM-Film & Television,CAM-Film & Television,R25-1005330,LECTURER,Other Faculty,22.5,"$15,759.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCSEOC-Rg Rcrd/Regstr,R25-1005380,ACADEMIC SERVICES ENTRY PROF,Univ Staff - Academic Services,100,"$44,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30109 -- CLAS-Political Science,CLAS-Political Science,R25-1005392,ASSISTANT PROFESSOR,Regular Faculty,100,"$84,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30110 -- CLAS-Psychology,CLAS-Psychology,R25-1005466,LECTURER,Other Faculty,22.5,"$5,000.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30214 -- CEDC-Bioengineering,CEDC-Bioengineering,R25-1005493,SENIOR RESEARCH ASSOCIATE,Research Faculty,50,"$50,000.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30073 -- CEDC-Civil Engineering,CEDC-Civil Engineering,R25-1005524,LECTURER,Other Faculty,22.5,"$6,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30160 -- CLAS-Health&BehavioralSciences,CLAS-Health&BehavioralSciences,R25-1005609,ASSISTANT PROFESSOR,Regular Faculty,100,"$87,000.00",0
CU Denver,D0015 -- D-SEHD-SCHOOL OF EDUC&HUMANDEV,30070 -- SEHD CPE,SEHD CPE,R25-1005611,LECTURER,Other Faculty,7.5,"$1,890.00",0
CU Denver,D0015 -- D-SEHD-SCHOOL OF EDUC&HUMANDEV,30062 -- SEHD DEAN,SEHD DEAN,R25-1005633,ASSISTANT PROFESSOR,Regular Faculty,100,"$86,000.00",0
CU Denver,U0003 -- U-ADM CONSOL CHAN CHANCELLOR,U0110 -- U-ADM-Chancellor Denver,ADM VC Comm Denver,R25-1005646,COMMUNICATION DIRECTOR,Univ Staff - Communication,100,"$123,750.00",0
CU Denver,U0006 -- U-ADM ADMINISTRATN AND FINANCE,U0106 -- U-ADM AF Senior VC - Denver,ADM-AVCBO Budget Office-Denver,R25-1005647,BUSINESS SERVICES SENIOR PROF,Univ Staff - Business Services,100,"$77,000.00",0
CU Denver,D0018 -- D-CLAS-DEAN OF LIBERAL ARTS &,30110 -- CLAS-Psychology,CLAS-Psychology,R25-1005653,LECTURER,Other Faculty,22.5,"$5,000.00",0
CU Denver,D0016 -- D-CEDC-Dean of Engineering,30074 -- CEDC-Electrical Engineering,CEDC-Electrical Engineering,R25-1005657,TEMPORARY RESEARCHER,Research Faculty,75,"$43,493.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCSEOC-Rg Rcrd/Regstr,R25-1005669,ACADEMIC SERVICES ENTRY PROF,Univ Staff - Academic Services,100,"$45,900.00",0
CU Denver,U0075 -- U-VCASA/EVC Acad &Stdnt Affrs,D0013 -- D-VCSSLS-StratEnrll&StdntScces,VCSSLS-AVCSEOC-Rg Rcrd/Regstr,R25-1005679,ACADEMIC SERVICES ENTRY PROF,Univ Staff - Academic Services,100,"$45,900.00",0
