campus,dept_group,dept_group_detail,dept_name,roster_id,job_title,job_family,full_time_pct,total,empl_record
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics,R25-1000009,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$65,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,"B0169 -- B-EVCAA,VC RIO",Ctr for Nat Sec Initiatives,R25-1000035,SR PROFESSIONAL RESEARCH ASST,Research Faculty,75,"$200,000.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1000078,FINANCE/ACCTG SENIOR PROF,Univ Staff- Finance & Acct.,100,"$76,200.00",0
CU Boulder,B0254 -- B-Department of Public Safety,11366 -- DPS Operations,DPS Operations,R25-1000080,TECHNICIAN V,Class Staff-Professional Srvce,100,"$95,112.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1000081,ACADEMIC SERVICES PROGRAM MGR,Univ Staff - Academic Services,100,"$68,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,Facilities Maintenance Ops,R25-1000087,PIPE/MECH TRADES I,"Class Staff-Labor,Trades&Crfts",100,"$60,204.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Lab Atmos/Space Physics,R25-1000091,TEMPORARY RESEARCHER,Research Faculty,2.5,"$1,750.00",0
CU Boulder,B0254 -- B-Department of Public Safety,11389 -- DPS Security Services,DPS Security Services,R25-1000131,TECHNICIAN I,Class Staff-Professional Srvce,100,"$50,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,Transportation Services,R25-1000132,EQUIPMENT OPERATOR II,US-Auxilliary Funding (CS),100,"$52,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000142,LEAD FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$43,846.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000157,FOOD SERVICE SUPERVISOR,US-Auxilliary Funding (CS),100,"$49,358.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Ecology & Evolutionary Biology,R25-1000163,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$65,686.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000175,FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0254 -- B-Department of Public Safety,11366 -- DPS Operations,DPS Operations,R25-1000179,TECHNICIAN V,Class Staff-Professional Srvce,100,"$70,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1000190,TEMPORARY RESEARCHER,Research Faculty,2.5,"$1,560.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"Elect, Comp & Energy Engr Dept",R25-1000236,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$72,500.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Biofrontiers Institute,R25-1000241,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$71,532.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Cognitive Sci Institute-Admin,R25-1000252,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$47,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,SL Communication & Marketing,R25-1000253,COMMUNICATION PROGRAM MGR,Univ Staff - Communication,100,"$70,824.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000254,FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,Facilities Maintenance Ops,R25-1000264,PIPE/MECH TRADES II,"Class Staff-Labor,Trades&Crfts",100,"$74,952.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0013 -- B-Enrollment Management,Domestic Admissions-Operations,R25-1000273,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$64,500.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0299 -- B-FBS Auxiliary Services,CU Bookstore,R25-1000274,BUSINESS SERVICES PROFESSIONAL,Univ Staff - Business Services,100,"$60,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0299 -- B-FBS Auxiliary Services,CU Bookstore,R25-1000293,BUSINESS SERVICES SENIOR PROF,Univ Staff - Business Services,100,"$62,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1000305,CUSTODIAN I,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"CivilEng-Civil,Env&Arch Engin",R25-1000311,EXTERNAL RELATIONS DIRECTOR,Univ Staff- External Relations,100,"$130,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,PlanningDesign&Construction,R25-1000362,BUSINESS SERVICES PRGM DIR,Univ Staff - Business Services,50,"$30,600.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Residence Life,R25-1000388,STUDENT SERVICES PRGM MANAGER,Univ Staff - Student Services,100,"$55,000.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",B0003 -- B-Office of the Chancellor,Office of the Chancellor,R25-1000390,EXTERNAL RELATIONS PROF,Univ Staff- External Relations,100,"$60,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1000405,STUDENT SERVICES PROFESSIONAL,Univ Staff - Student Services,100,"$60,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Classics,R25-1000412,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,50,"$27,560.00",0
CU Boulder,B0254 -- B-Department of Public Safety,11389 -- DPS Security Services,DPS Security Services,R25-1000413,TECHNICIAN I,Class Staff-Professional Srvce,100,"$51,250.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1000417,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$63,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Crown Institute,R25-1000419,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$74,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,"INSTAAR-Inst,Arctic&Alpin Rsch",R25-1000422,TEMPORARY RESEARCHER,Research Faculty,2.5,"$1,560.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1000450,GENERAL LABOR I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Theatre & Dance,R25-1000451,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$51,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,UMC-Administration,R25-1000458,HOSPITALITY PROFESSIONAL,Univ Staff - Hospitality,100,"$51,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"CivilEng-Civil,Env&Arch Engin",R25-1000473,PROFESSIONAL RESEARCH ASST,Research Faculty,50,"$54,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1000490,PIPE/MECH TRADES I,US-Auxilliary Funding (CS),100,"$55,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1000491,GENERAL LABOR I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Utilities,R25-1000496,UTILITY PLAN OPER I,US-Auxilliary Funding (CS),100,"$73,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Distribution Srvcs,R25-1000562,MATERIALS HANDLER I,"Class Staff-Labor,Trades&Crfts",100,"$42,036.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1000612,PIPE/MECH TRADES I,US-Auxilliary Funding (CS),100,"$55,000.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",B0217 -- B-VC Strategic Relations,Strat Relations & Comms,R25-1000621,BUSINESS SERVICES PROGRAM MGR,Univ Staff - Business Services,100,"$78,000.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0289 -- B-CU BLDR ONLINE,Academic & Learning Innov,R25-1000631,ACADEMIC SERVICES SENIOR PROF,Univ Staff - Academic Services,100,"$76,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Academic Advising Center,R25-1000633,ACADEMIC SERVICES PRGM DIR,Univ Staff - Academic Services,100,"$81,470.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",B0217 -- B-VC Strategic Relations,Strat Relations & Comms - MCS,R25-1000637,COMMUNICATION ENTRY PROF,Univ Staff - Communication,100,"$57,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1000649,CUSTODIAN I,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,UMC-Administration,R25-1000651,HOSPITALITY PROFESSIONAL,Univ Staff - Hospitality,100,"$51,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,UMC-Administration,R25-1000667,HOSPITALITY PROFESSIONAL,Univ Staff - Hospitality,100,"$61,200.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1000676,PIPE/MECH TRADES I,US-Auxilliary Funding (CS),100,"$55,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,"INSTAAR-Inst,Arctic&Alpin Rsch",R25-1000680,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$50,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"Elect, Comp & Energy Engr Dept",R25-1000681,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$80,000.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",B0217 -- B-VC Strategic Relations,Strat Relations & Comms - MCS,R25-1000684,COMMUNICATION ENTRY PROF,Univ Staff - Communication,100,"$57,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1000687,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$70,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,"B0083 -- VCAA-CollComm,Media,Dsgn&Info",Journalism,R25-1000688,LECTURER,Other Faculty,25,"$5,737.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1000689,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$61,000.00",0
CU Boulder,B0254 -- B-Department of Public Safety,B0128 -- Police Department,CU Police Department,R25-1000696,POLICE OFFICER I,US-Auxilliary Funding (CS),100,"$97,232.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,"B0169 -- B-EVCAA,VC RIO",Workforce Innovation,R25-1000716,EXTERNAL RELATIONS ASST DIR,Univ Staff- External Relations,100,"$115,000.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0086 -- B-VCAA-Libraries,Library Administration,R25-1000717,LIBRARY TECHNICIAN II,Class Staff-Admin Support,100,"$43,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1000721,STUDENT SERVICES PROFESSIONAL,Univ Staff - Student Services,100,"$60,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0299 -- B-FBS Auxiliary Services,Parking Services,R25-1000725,SECURITY I,US-Auxilliary Funding (CS),2.5,"$1,040.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000760,FOOD SERVICE SUPERVISOR,US-Auxilliary Funding (CS),100,"$49,358.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1000771,IT PRINCIPAL PROF,Univ Staff - Information Tech.,100,"$114,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Academic Advising Center,R25-1000801,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$54,100.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Chemical & Biological Engin,R25-1000813,SR PROFESSIONAL RESEARCH ASST,Research Faculty,50,"$40,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,Recreation Services,R25-1000823,TEMPORARY INSTRUCTIONAL FAC,Other Faculty,2.5,"$2,000.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1000846,PROFESSIONAL ASSISTANT,Univ Staff- Prof. Support Sr,100,"$61,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1000863,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1000885,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$72,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Cognitive Sci Institute-Admin,R25-1000887,RESEARCH ASSOCIATE,Research Faculty,100,"$75,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics - NIST PREP,R25-1000893,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$78,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Biology-MCD Instruction,R25-1000895,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$43,200.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000941,LEAD FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$43,846.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1000945,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics - NIST PREP,R25-1000950,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$82,764.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0084 -- B-VCAA-School of Law,School of Law,R25-1000953,EXECUTIVE DIRECTOR,Univ Staff - Executive,100,"$157,500.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000954,LEAD FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$43,846.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Applied Mathematics,R25-1000957,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,50,"$29,000.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,"B0031 -- B-VCAA-Dn,CE & AVC, Sum Sess","CE-Assoc VC, Science Discovery",R25-1000968,LECTURER,Other Faculty,37.5,"$21,840.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics,R25-1000990,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$52,500.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1000996,FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1001016,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Chemical & Biological Engin,R25-1001048,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$60,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Campus Dining & Hospitality,R25-1001078,LEAD FOOD SERVICE WORKER,US-Auxilliary Funding (CS),100,"$43,846.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,"CASA-Ctr,Astrophys&Space Astro",R25-1001084,TEMPORARY RESEARCHER,Research Faculty,2.5,"$1,820.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,11285 -- HW Admin Services,HW Admin Services,R25-1001090,ADMIN ASSISTANT II,US-Auxilliary Funding (CS),100,"$41,000.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0086 -- B-VCAA-Libraries,Library Administration,R25-1001104,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$52,500.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,ATLAS,R25-1001122,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$75,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,"INSTAAR-Inst,Arctic&Alpin Rsch",R25-1001157,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$50,000.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10450 -- HW Medical Services,HW Medical Services,R25-1001163,HEALTH CARE PROFESSIONAL,Univ Staff - Healthcare,80,"$69,482.00",0
CU Boulder,"B0163 -- B-Chancellor, Boulder Campus",11042 -- Instl Equity and Compliance,Instl Equity and Compliance,R25-1001178,ADMIN ASSISTANT III,US-Auxilliary Funding (CS),50,"$28,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1001179,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0299 -- B-FBS Auxiliary Services,CU Bookstore,R25-1001191,BUSINESS SERVICES PROFESSIONAL,Univ Staff - Business Services,100,"$45,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,Paul M. Rady Mech Engineering,R25-1001192,BUSINESS SERVICES PROFESSIONAL,Univ Staff - Business Services,100,"$59,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1001221,MATERIALS HANDLER II,US-Auxilliary Funding (CS),100,"$46,114.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10427 -- Disability Services,Disability Services,R25-1001226,TECHNICIAN III,US-Auxilliary Funding (CS),100,"$62,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1001229,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Campus Building Srvcs,R25-1001233,CUSTODIAN I,"Class Staff-Labor,Trades&Crfts",100,"$39,852.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Ethnic Studies,R25-1001247,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$55,120.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0070 -- B-College of Engr&Applied Sci,"CivilEng-Civil,Env&Arch Engin",R25-1001269,PROFESSIONAL RESEARCH ASST,Research Faculty,100,"$105,000.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1001276,ATHLETICS PROFESSIONAL,Univ Staff - Athletics,100,"$48,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Utilities,R25-1001292,UTILITY PLAN OPER I,US-Auxilliary Funding (CS),100,"$73,000.00",0
CU Boulder,B0122 -- B-Finance & Business Strategy,B0113 -- SVC-Infrastructure & Sustain,FM Distribution Srvcs,R25-1001314,MATERIALS HANDLER I,"Class Staff-Labor,Trades&Crfts",100,"$42,036.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Housing Facilities Services,R25-1001316,CUSTODIAN I,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,11285 -- HW Admin Services,HW Admin Services,R25-1001337,ADMIN ASSISTANT II,US-Auxilliary Funding (CS),100,"$41,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,UMC-Administration,R25-1001361,CUSTODIAN I,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0088 -- B-VCSA-VC for Student Affairs,Cltrl Connections & Community,R25-1001367,STUDENT SERVICES PROFESSIONAL,Univ Staff - Student Services,100,"$64,000.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10450 -- HW Medical Services,HW Medical Services,R25-1001385,HEALTH CARE PROFESSIONAL,Univ Staff - Healthcare,100,"$83,720.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,11285 -- HW Admin Services,HW Admin Services,R25-1001389,CUSTODIAN I,US-Auxilliary Funding (CS),100,"$39,312.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0104 -- B-VCSA-Student Fee Departments,UMC-Administration,R25-1001393,CUSTODIAN I,US-Auxilliary Funding (CS),100,"$39,853.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Crown Institute,R25-1001400,SENIOR RESEARCH ASSOCIATE,Research Faculty,20,"$30,400.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,JILA,R25-1001411,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$68,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Applied Mathematics,R25-1001421,FINANCE/ACCTG PROFESSIONAL,Univ Staff- Finance & Acct.,50,"$28,550.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10450 -- HW Medical Services,HW Medical Services,R25-1001463,HEALTH CARE PROFESSIONAL,Univ Staff - Healthcare,100,"$83,720.00",0
CU Boulder,B0206 -- B-Athletics,B0004 -- B-Intercollegiate Athletics,Athletics-Business Affairs,R25-1001528,ATHLETICS ASST DIRECTOR,Univ Staff - Athletics,100,"$88,000.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0086 -- B-VCAA-Libraries,Library Administration,R25-1001545,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$52,875.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,"SLHS-Speech,Lang&Hearing Sci",R25-1001551,LECTURER,Other Faculty,8,"$2,266.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10381 -- Counseling & Psych Services,Counseling & Psych Services,R25-1001580,HEALTH CARE PROFESSIONAL,Univ Staff - Healthcare,60,"$45,908.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10381 -- Counseling & Psych Services,Counseling & Psych Services,R25-1001585,HEALTH CARE PROFESSIONAL,Univ Staff - Healthcare,60,"$46,826.00",0
CU Boulder,B0295 -- Health & Wellness Svcs,10450 -- HW Medical Services,HW Medical Services,R25-1001699,HEALTH CARE TECH I,US-Auxilliary Funding (CS),100,"$51,480.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1001701,ACADEMIC SERVICES PROFESSIONAL,Univ Staff - Academic Services,100,"$55,000.00",0
CU Boulder,B0222 -- B-SVC-Assoc VC for IT and CIO,10948 -- Office Information Technology,Office Information Technology,R25-1001725,IT PROFESSIONAL,Univ Staff - Information Tech.,100,"$74,710.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1001731,LECTURER,Other Faculty,8.33,"$2,333.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,JILA,R25-1001732,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$71,000.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0035 -- B-VCAA-College Arts & Sciences,Physics - NIST PREP,R25-1001739,POSTDOCTORAL ASSOCIATE,Research Faculty,100,"$80,000.00",0
CU Boulder,B0017 -- B-VC RSCH & INSTITUTES,B0168 -- B-INSTITUTES,Coop Inst Res/Envrm Sci - Dir,R25-1001742,RESEARCH ASSOCIATE,Research Faculty,100,"$90,500.00",0
CU Boulder,B0167 -- B-EVCAA-Academic Units,B0065 -- B-VCAA-College Business&Admin,Leeds-Budget & Administration,R25-1001747,LECTURER,Other Faculty,8.33,"$2,333.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0100 -- B-VCSA-Dean of Students,Student Outreach & Advocacy,R25-1001768,STUDENT SERVICES PROFESSIONAL,Univ Staff - Student Services,100,"$56,000.00",0
CU Boulder,B0087 -- B-VC for Student Life,B0100 -- B-VCSA-Dean of Students,Student Outreach & Advocacy,R25-1001772,STUDENT SERVICES PROFESSIONAL,Univ Staff - Student Services,100,"$56,000.00",0
CU Boulder,B0164 -- B-Provost & EVCAA-Acad Supp,B0013 -- B-Enrollment Management,Bursar's Office,R25-1001777,TECHNICIAN III,Class Staff-Professional Srvce,100,"$50,856.00",0
